"timeStamp","plate","description","created","totalDue","paid","scannedTime"
"Wed Jan 30 2019 11:34:22 GMT-0400 (Venezuela Time)","PBW1075","","Wed Jan 30 2019 11:34:22 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:34:48 GMT-0400 (Venezuela Time)","TCP7450","","Wed Jan 30 2019 11:34:48 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:36:07 GMT-0400 (Venezuela Time)","PCK5593","","Wed Jan 30 2019 11:36:07 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:38:37 GMT-0400 (Venezuela Time)","HBF7486","","Wed Jan 30 2019 11:38:37 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:40:52 GMT-0400 (Venezuela Time)","PDU6443","","Wed Jan 30 2019 11:40:52 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:41:49 GMT-0400 (Venezuela Time)","PCJ7111","","Wed Jan 30 2019 11:41:49 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:45:56 GMT-0400 (Venezuela Time)","PBO4708","","Wed Jan 30 2019 11:45:56 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:48:10 GMT-0400 (Venezuela Time)","HCW6382","","Wed Jan 30 2019 11:48:10 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:50:37 GMT-0400 (Venezuela Time)","PCY6375","","Wed Jan 30 2019 11:50:37 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:52:09 GMT-0400 (Venezuela Time)","PDC1172","","Wed Jan 30 2019 11:52:09 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:52:53 GMT-0400 (Venezuela Time)","PAT3658","","Wed Jan 30 2019 11:52:53 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:54:34 GMT-0400 (Venezuela Time)","PCZ9186","","Wed Jan 30 2019 11:54:34 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:56:26 GMT-0400 (Venezuela Time)","PDG7615","","Wed Jan 30 2019 11:56:26 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:56:43 GMT-0400 (Venezuela Time)","PCK1829","","Wed Jan 30 2019 11:56:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 11:59:53 GMT-0400 (Venezuela Time)","PBL5589","","Wed Jan 30 2019 11:59:53 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:02:12 GMT-0400 (Venezuela Time)","TCN9073","","Wed Jan 30 2019 12:02:12 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:04:50 GMT-0400 (Venezuela Time)","PDG3993","","Wed Jan 30 2019 12:04:50 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:10:22 GMT-0400 (Venezuela Time)","TDD7771","","Wed Jan 30 2019 12:10:22 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:11:01 GMT-0400 (Venezuela Time)","PDL3646","","Wed Jan 30 2019 12:11:01 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:12:25 GMT-0400 (Venezuela Time)","PCS1042","","Wed Jan 30 2019 12:12:25 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:12:59 GMT-0400 (Venezuela Time)","TCC2025","","Wed Jan 30 2019 12:12:59 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:13:40 GMT-0400 (Venezuela Time)","PBW7067","","Wed Jan 30 2019 12:13:40 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:14:03 GMT-0400 (Venezuela Time)","PDH1891","","Wed Jan 30 2019 12:14:03 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:14:32 GMT-0400 (Venezuela Time)","TDG6075","","Wed Jan 30 2019 12:14:32 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:14:51 GMT-0400 (Venezuela Time)","PCU3226","","Wed Jan 30 2019 12:14:51 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:15:12 GMT-0400 (Venezuela Time)","PDM7154","","Wed Jan 30 2019 12:15:12 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:15:39 GMT-0400 (Venezuela Time)","PDE363","","Wed Jan 30 2019 12:15:39 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:16:25 GMT-0400 (Venezuela Time)","PDK2763","","Wed Jan 30 2019 12:16:25 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:18:55 GMT-0400 (Venezuela Time)","PCR4864","","Wed Jan 30 2019 12:18:55 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:21:01 GMT-0400 (Venezuela Time)","TCF5755","","Wed Jan 30 2019 12:21:01 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:23:20 GMT-0400 (Venezuela Time)","PDH4653","","Wed Jan 30 2019 12:23:20 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:23:56 GMT-0400 (Venezuela Time)","PBG6378","","Wed Jan 30 2019 12:23:56 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:24:34 GMT-0400 (Venezuela Time)","PDE8995","","Wed Jan 30 2019 12:24:34 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:24:58 GMT-0400 (Venezuela Time)","PCA8565","","Wed Jan 30 2019 12:24:58 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:27:33 GMT-0400 (Venezuela Time)","PCA1728","","Wed Jan 30 2019 12:27:33 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:29:51 GMT-0400 (Venezuela Time)","PCC757","","Wed Jan 30 2019 12:29:51 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:30:44 GMT-0400 (Venezuela Time)","PCD2129","","Wed Jan 30 2019 12:30:44 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:31:56 GMT-0400 (Venezuela Time)","TCS4009","","Wed Jan 30 2019 12:31:56 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:33:40 GMT-0400 (Venezuela Time)","PCB9013","","Wed Jan 30 2019 12:33:40 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:37:49 GMT-0400 (Venezuela Time)","PDH5124","","Wed Jan 30 2019 12:37:49 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:40:43 GMT-0400 (Venezuela Time)","PDM9345","","Wed Jan 30 2019 12:40:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:41:01 GMT-0400 (Venezuela Time)","PDU141","","Wed Jan 30 2019 12:41:01 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:42:29 GMT-0400 (Venezuela Time)","PDH2634","","Wed Jan 30 2019 12:42:29 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:43:55 GMT-0400 (Venezuela Time)","PDA2918","","Wed Jan 30 2019 12:43:55 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:45:01 GMT-0400 (Venezuela Time)","PDR9692","","Wed Jan 30 2019 12:45:01 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:45:42 GMT-0400 (Venezuela Time)","PDA6240","","Wed Jan 30 2019 12:45:42 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:46:59 GMT-0400 (Venezuela Time)","PCT5754","","Wed Jan 30 2019 12:46:59 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:49:55 GMT-0400 (Venezuela Time)","PCZ1425","","Wed Jan 30 2019 12:49:55 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:53:13 GMT-0400 (Venezuela Time)","PDJ1968","","Wed Jan 30 2019 12:53:13 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:53:43 GMT-0400 (Venezuela Time)","HCAY736","","Wed Jan 30 2019 12:53:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:54:06 GMT-0400 (Venezuela Time)","PDD6989","","Wed Jan 30 2019 12:54:06 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:54:35 GMT-0400 (Venezuela Time)","PDE3782","","Wed Jan 30 2019 12:54:35 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:58:11 GMT-0400 (Venezuela Time)","PDE8459","","Wed Jan 30 2019 12:58:11 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 12:59:52 GMT-0400 (Venezuela Time)","TCU8512","","Wed Jan 30 2019 12:59:52 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:00:28 GMT-0400 (Venezuela Time)","PCE4168","","Wed Jan 30 2019 13:00:28 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:01:50 GMT-0400 (Venezuela Time)","PBH5148","","Wed Jan 30 2019 13:01:50 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:04:40 GMT-0400 (Venezuela Time)","PDL975","","Wed Jan 30 2019 13:04:40 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:05:00 GMT-0400 (Venezuela Time)","PDS6562","","Wed Jan 30 2019 13:05:00 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:05:46 GMT-0400 (Venezuela Time)","PBW7523","","Wed Jan 30 2019 13:05:46 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:08:26 GMT-0400 (Venezuela Time)","PCA4349","","Wed Jan 30 2019 13:08:26 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:08:46 GMT-0400 (Venezuela Time)","PDS599","","Wed Jan 30 2019 13:08:46 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:09:16 GMT-0400 (Venezuela Time)","PCT1252","","Wed Jan 30 2019 13:09:16 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:10:08 GMT-0400 (Venezuela Time)","PCZ2935","","Wed Jan 30 2019 13:10:08 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:13:18 GMT-0400 (Venezuela Time)","PBR9053","","Wed Jan 30 2019 13:13:18 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:15:55 GMT-0400 (Venezuela Time)","PCS2186","","Wed Jan 30 2019 13:15:55 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:20:39 GMT-0400 (Venezuela Time)","PBP6448","","Wed Jan 30 2019 13:20:39 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:21:00 GMT-0400 (Venezuela Time)","PDE6677","","Wed Jan 30 2019 13:21:00 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:23:19 GMT-0400 (Venezuela Time)","HDL7146","","Wed Jan 30 2019 13:23:19 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:23:33 GMT-0400 (Venezuela Time)","PBC1728","","Wed Jan 30 2019 13:23:33 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:24:43 GMT-0400 (Venezuela Time)","PCD2880","","Wed Jan 30 2019 13:24:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:25:11 GMT-0400 (Venezuela Time)","PBT3339","","Wed Jan 30 2019 13:25:11 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:30:43 GMT-0400 (Venezuela Time)","TCY1172","","Wed Jan 30 2019 13:30:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:31:15 GMT-0400 (Venezuela Time)","PCS2601","","Wed Jan 30 2019 13:31:15 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:31:58 GMT-0400 (Venezuela Time)","PCR6396","","Wed Jan 30 2019 13:31:58 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:34:08 GMT-0400 (Venezuela Time)","TCH6849","","Wed Jan 30 2019 13:34:08 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:34:48 GMT-0400 (Venezuela Time)","TBS7989","","Wed Jan 30 2019 13:34:48 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:35:24 GMT-0400 (Venezuela Time)","TCZ3560","","Wed Jan 30 2019 13:35:24 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:37:56 GMT-0400 (Venezuela Time)","PDJ149","","Wed Jan 30 2019 13:37:56 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:40:02 GMT-0400 (Venezuela Time)","PCC934","","Wed Jan 30 2019 13:40:02 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:43:03 GMT-0400 (Venezuela Time)","PDE9497","","Wed Jan 30 2019 13:43:03 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:46:03 GMT-0400 (Venezuela Time)","PCX5994","","Wed Jan 30 2019 13:46:03 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:46:42 GMT-0400 (Venezuela Time)","PBM7925","","Wed Jan 30 2019 13:46:42 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:48:00 GMT-0400 (Venezuela Time)","PBP4875","","Wed Jan 30 2019 13:48:00 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:48:40 GMT-0400 (Venezuela Time)","PDU9612","","Wed Jan 30 2019 13:48:40 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:49:24 GMT-0400 (Venezuela Time)","PBJ5325","","Wed Jan 30 2019 13:49:24 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:51:58 GMT-0400 (Venezuela Time)","PCS6284","","Wed Jan 30 2019 13:51:58 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:52:13 GMT-0400 (Venezuela Time)","TDK9463","","Wed Jan 30 2019 13:52:13 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:52:34 GMT-0400 (Venezuela Time)","PBL1299","","Wed Jan 30 2019 13:52:34 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:58:43 GMT-0400 (Venezuela Time)","TCD7847","","Wed Jan 30 2019 13:58:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:59:08 GMT-0400 (Venezuela Time)","PDA3970","","Wed Jan 30 2019 13:59:08 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 13:59:20 GMT-0400 (Venezuela Time)","PDA3970","","Wed Jan 30 2019 13:59:20 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:00:45 GMT-0400 (Venezuela Time)","PAZ3066","","Wed Jan 30 2019 14:00:45 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:01:33 GMT-0400 (Venezuela Time)","PCT3366","","Wed Jan 30 2019 14:01:33 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:03:21 GMT-0400 (Venezuela Time)","TBE7793","","Wed Jan 30 2019 14:03:21 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:03:47 GMT-0400 (Venezuela Time)","PDR7950","","Wed Jan 30 2019 14:03:47 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:10:44 GMT-0400 (Venezuela Time)","PDU5753","","Wed Jan 30 2019 14:10:44 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:15:43 GMT-0400 (Venezuela Time)","PDL5486","","Wed Jan 30 2019 14:15:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:17:01 GMT-0400 (Venezuela Time)","TDE4460","","Wed Jan 30 2019 14:17:01 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:17:32 GMT-0400 (Venezuela Time)","PCD2625","","Wed Jan 30 2019 14:17:32 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:20:16 GMT-0400 (Venezuela Time)","PDJ2523","","Wed Jan 30 2019 14:20:16 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:22:20 GMT-0400 (Venezuela Time)","PBM7209","","Wed Jan 30 2019 14:22:20 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:25:21 GMT-0400 (Venezuela Time)","TBJ256","","Wed Jan 30 2019 14:25:21 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:26:43 GMT-0400 (Venezuela Time)","PBE1083","","Wed Jan 30 2019 14:26:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:27:09 GMT-0400 (Venezuela Time)","PBZ8529","","Wed Jan 30 2019 14:27:09 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:27:44 GMT-0400 (Venezuela Time)","PDL7268","","Wed Jan 30 2019 14:27:44 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:29:34 GMT-0400 (Venezuela Time)","PBW6415","","Wed Jan 30 2019 14:29:34 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:30:43 GMT-0400 (Venezuela Time)","PCD5785","","Wed Jan 30 2019 14:30:43 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:34:06 GMT-0400 (Venezuela Time)","TDB4649","","Wed Jan 30 2019 14:34:06 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:34:36 GMT-0400 (Venezuela Time)","TCS4625","","Wed Jan 30 2019 14:34:36 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:34:56 GMT-0400 (Venezuela Time)","PDE97","","Wed Jan 30 2019 14:34:56 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:35:55 GMT-0400 (Venezuela Time)","PDL3527","","Wed Jan 30 2019 14:35:55 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:36:19 GMT-0400 (Venezuela Time)","PCY5837","","Wed Jan 30 2019 14:36:19 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:39:37 GMT-0400 (Venezuela Time)","PCY8687","","Wed Jan 30 2019 14:39:37 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:40:47 GMT-0400 (Venezuela Time)","PDP282","","Wed Jan 30 2019 14:40:47 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:48:04 GMT-0400 (Venezuela Time)","PCJ8986","","Wed Jan 30 2019 14:48:04 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:50:40 GMT-0400 (Venezuela Time)","PBF2196","","Wed Jan 30 2019 14:50:40 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:55:17 GMT-0400 (Venezuela Time)","PDE389","","Wed Jan 30 2019 14:55:17 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:55:59 GMT-0400 (Venezuela Time)","HDS8867","","Wed Jan 30 2019 14:55:59 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 14:56:08 GMT-0400 (Venezuela Time)","HDS8867","","Wed Jan 30 2019 14:56:08 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 15:02:08 GMT-0400 (Venezuela Time)","PCH7660","","Wed Jan 30 2019 15:02:08 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 15:02:38 GMT-0400 (Venezuela Time)","PCH7660","","Wed Jan 30 2019 15:02:38 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 15:05:53 GMT-0400 (Venezuela Time)","PDK6586","","Wed Jan 30 2019 15:05:53 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 15:24:04 GMT-0400 (Venezuela Time)","PCD4345","","Wed Jan 30 2019 15:24:04 GMT-0400 (Venezuela Time)","","",""
"Wed Jan 30 2019 15:28:31 GMT-0400 (Venezuela Time)","PCX2966","","Wed Jan 30 2019 15:28:31 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 07:10:25 GMT-0400 (Venezuela Time)","PBS4448","","Thu Jan 31 2019 07:10:25 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 07:11:51 GMT-0400 (Venezuela Time)","PBS4448","","Thu Jan 31 2019 07:11:51 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 07:26:26 GMT-0400 (Venezuela Time)","PCY1933","","Thu Jan 31 2019 07:26:26 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 07:40:49 GMT-0400 (Venezuela Time)","PDT8779","","Thu Jan 31 2019 07:40:49 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 07:53:03 GMT-0400 (Venezuela Time)","PDP1056","","Thu Jan 31 2019 07:53:03 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:01:44 GMT-0400 (Venezuela Time)","PCL2352","","Thu Jan 31 2019 08:01:44 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:04:38 GMT-0400 (Venezuela Time)","HDN1757","","Thu Jan 31 2019 08:04:38 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:12:01 GMT-0400 (Venezuela Time)","PBZ8224","","Thu Jan 31 2019 08:12:01 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:12:29 GMT-0400 (Venezuela Time)","PDL6499","","Thu Jan 31 2019 08:12:29 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:14:45 GMT-0400 (Venezuela Time)","PDJ8052","","Thu Jan 31 2019 08:14:45 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:15:06 GMT-0400 (Venezuela Time)","TCN6885","","Thu Jan 31 2019 08:15:06 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:15:44 GMT-0400 (Venezuela Time)","PDC9876","","Thu Jan 31 2019 08:15:44 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:17:26 GMT-0400 (Venezuela Time)","PCW5884","","Thu Jan 31 2019 08:17:26 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:20:04 GMT-0400 (Venezuela Time)","PDE5284","","Thu Jan 31 2019 08:20:04 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:21:29 GMT-0400 (Venezuela Time)","PBT6198","","Thu Jan 31 2019 08:21:29 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:21:53 GMT-0400 (Venezuela Time)","PBH4444","","Thu Jan 31 2019 08:21:53 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:22:13 GMT-0400 (Venezuela Time)","PDP8406","","Thu Jan 31 2019 08:22:13 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:22:45 GMT-0400 (Venezuela Time)","PDD615","","Thu Jan 31 2019 08:22:45 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:24:10 GMT-0400 (Venezuela Time)","PCW2819","","Thu Jan 31 2019 08:24:10 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:29:00 GMT-0400 (Venezuela Time)","PCL5774","","Thu Jan 31 2019 08:29:00 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:29:25 GMT-0400 (Venezuela Time)","PDJ2523","","Thu Jan 31 2019 08:29:25 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:31:35 GMT-0400 (Venezuela Time)","PBU9016","","Thu Jan 31 2019 08:31:35 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:32:25 GMT-0400 (Venezuela Time)","PCD9568","","Thu Jan 31 2019 08:32:25 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:32:49 GMT-0400 (Venezuela Time)","PCT9098","","Thu Jan 31 2019 08:32:49 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:33:21 GMT-0400 (Venezuela Time)","TDB111","","Thu Jan 31 2019 08:33:21 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:33:56 GMT-0400 (Venezuela Time)","PDR1009","","Thu Jan 31 2019 08:33:56 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:34:17 GMT-0400 (Venezuela Time)","PBX7833","","Thu Jan 31 2019 08:34:17 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:36:15 GMT-0400 (Venezuela Time)","PCA8563","","Thu Jan 31 2019 08:36:15 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:36:55 GMT-0400 (Venezuela Time)","PDP5348","","Thu Jan 31 2019 08:36:55 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:40:47 GMT-0400 (Venezuela Time)","PDK4805","","Thu Jan 31 2019 08:40:47 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:41:11 GMT-0400 (Venezuela Time)","PDP9174","","Thu Jan 31 2019 08:41:11 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:41:32 GMT-0400 (Venezuela Time)","PDD9592","","Thu Jan 31 2019 08:41:32 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:41:54 GMT-0400 (Venezuela Time)","PCM7466","","Thu Jan 31 2019 08:41:54 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:43:35 GMT-0400 (Venezuela Time)","PBD1820","","Thu Jan 31 2019 08:43:35 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:43:47 GMT-0400 (Venezuela Time)","PBK1157","","Thu Jan 31 2019 08:43:47 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:44:14 GMT-0400 (Venezuela Time)","PDA4116","","Thu Jan 31 2019 08:44:14 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:44:46 GMT-0400 (Venezuela Time)","PDJ2254","","Thu Jan 31 2019 08:44:46 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:45:44 GMT-0400 (Venezuela Time)","PBH2634","","Thu Jan 31 2019 08:45:44 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:47:52 GMT-0400 (Venezuela Time)","PDD1935","","Thu Jan 31 2019 08:47:52 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:48:17 GMT-0400 (Venezuela Time)","PBX5616","","Thu Jan 31 2019 08:48:17 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:48:54 GMT-0400 (Venezuela Time)","PBG4509","","Thu Jan 31 2019 08:48:54 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:49:15 GMT-0400 (Venezuela Time)","PCC2063","","Thu Jan 31 2019 08:49:15 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:49:31 GMT-0400 (Venezuela Time)","PCZ1349","","Thu Jan 31 2019 08:49:31 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:50:33 GMT-0400 (Venezuela Time)","PDR3995","","Thu Jan 31 2019 08:50:33 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:51:07 GMT-0400 (Venezuela Time)","PCC1922","","Thu Jan 31 2019 08:51:07 GMT-0400 (Venezuela Time)","","",""
"Thu Jan 31 2019 08:51:52 GMT-0400 (Venezuela Time)","PDN3474","","Thu Jan 31 2019 08:51:52 GMT-0400 (Venezuela Time)","","",""
